frequency,channel,power,log_power,patient
14.16015625,F3,1.4344027603384474e-12,-11.843328887696709,Healthy
14.404296875,F3,1.3594082321067717e-12,-11.866650104468398,Healthy
14.6484375,F3,1.2349083540753633e-12,-11.908365271389096,Healthy
14.892578125,F3,1.2305510377792317e-12,-11.909900368985786,Healthy
15.13671875,F3,1.2914745448029344e-12,-11.88891414942916,Healthy
15.380859375,F3,1.270773631177977e-12,-11.895931805453886,Healthy
15.625,F3,1.294548077770084e-12,-11.887881815818124,Healthy
15.869140625,F3,1.2983412938426138e-12,-11.886611129916735,Healthy
16.11328125,F3,1.1644872894515728e-12,-11.933865247490976,Healthy
16.357421875,F3,1.0840956107298396e-12,-11.964932413940366,Healthy
16.6015625,F3,1.1279419743789389e-12,-11.947713241536384,Healthy
16.845703125,F3,1.1335920268596498e-12,-11.945543217368073,Healthy
17.08984375,F3,1.111642100429819e-12,-11.95403501385749,Healthy
17.333984375,F3,1.0061366133149945e-12,-11.997343046734636,Healthy
17.578125,F3,1.1093642713608761e-12,-11.954925825297533,Healthy
17.822265625,F3,1.0388035395044553e-12,-11.98346657927316,Healthy
18.06640625,F3,1.119911654514228e-12,-11.950816235785426,Healthy
18.310546875,F3,1.0676529385954928e-12,-11.971569900255547,Healthy
18.5546875,F3,1.008541095505773e-12,-11.996306400685958,Healthy
18.798828125,F3,1.0331583602023345e-12,-11.98583310569149,Healthy
19.04296875,F3,1.0293513143212942e-12,-11.987436376615896,Healthy
19.287109375,F3,1.0167662338552944e-12,-11.992778884851583,Healthy
19.53125,F3,9.138726721291105e-13,-12.039114309346914,Healthy
19.775390625,F3,8.959798545123427e-13,-12.047701755039306,Healthy
20.01953125,F3,8.398278604971568e-13,-12.075809722149284,Healthy
20.263671875,F3,8.683604479623173e-13,-12.06129996599019,Healthy
20.5078125,F3,7.975146933227342e-13,-12.098261306803446,Healthy
20.751953125,F3,8.13571583246448e-13,-12.089604229031709,Healthy
20.99609375,F3,8.35591743568688e-13,-12.07800585990795,Healthy
21.240234375,F3,8.860690320440878e-13,-12.052532441693154,Healthy
21.484375,F3,8.160135573914318e-13,-12.088302625742,Healthy
21.728515625,F3,7.371820169685343e-13,-12.132425267629024,Healthy
21.97265625,F3,6.865539614969738e-13,-12.163325322579633,Healthy
22.216796875,F3,6.925889550622599e-13,-12.15952443856444,Healthy
22.4609375,F3,7.360106246221412e-13,-12.133115916394209,Healthy
22.705078125,F3,6.53491739323358e-13,-12.184759897890563,Healthy
22.94921875,F3,6.102895011683325e-13,-12.21446410116233,Healthy
23.193359375,F3,6.01873683757945e-13,-12.2204946452922,Healthy
23.4375,F3,6.335636766846214e-13,-12.19820972956823,Healthy
23.681640625,F3,6.0291929529147e-13,-12.219740817138929,Healthy
23.92578125,F3,5.711651997811521e-13,-12.243238261321917,Healthy
24.169921875,F3,5.487956770692014e-13,-12.260589318278685,Healthy
24.4140625,F3,6.293328873058354e-13,-12.201119572555308,Healthy
24.658203125,F3,5.803133476328158e-13,-12.23633744022883,Healthy
24.90234375,F3,5.57409570710589e-13,-12.25382557873159,Healthy
25.146484375,F3,5.431553465295411e-13,-12.265075941144616,Healthy
25.390625,F3,4.825971046851848e-13,-12.3164152879453,Healthy
25.634765625,F3,4.989188005964339e-13,-12.301970130373414,Healthy
25.87890625,F3,4.79160130414209e-13,-12.319519325555008,Healthy
26.123046875,F3,4.694613632910905e-13,-12.328400144398818,Healthy
26.3671875,F3,5.249545578382165e-13,-12.27987828923074,Healthy
26.611328125,F3,4.793818577154388e-13,-12.319318405936835,Healthy
26.85546875,F3,4.662978007109325e-13,-12.3313366328864,Healthy
27.099609375,F3,4.685055710482414e-13,-12.32928524050486,Healthy
27.34375,F3,4.063548798745993e-13,-12.391094520481383,Healthy
27.587890625,F3,4.1647445743768993e-13,-12.380411628912722,Healthy
27.83203125,F3,4.261278590760368e-13,-12.370460071883835,Healthy
28.076171875,F3,3.782331648213887e-13,-12.422240393345453,Healthy
28.3203125,F3,4.180682381445561e-13,-12.3787528258065,Healthy
28.564453125,F3,4.032763978929529e-13,-12.394397194716406,Healthy
28.80859375,F3,3.700540459024786e-13,-12.431734843167824,Healthy
29.052734375,F3,3.851570230318309e-13,-12.414362178716289,Healthy
29.296875,F3,4.235394532880077e-13,-12.37310612831508,Healthy
29.541015625,F3,3.92047345831877e-13,-12.406661481979842,Healthy
29.78515625,F3,3.6843718144363204e-13,-12.433636548722244,Healthy
30.029296875,F3,4.006784674032318e-13,-12.397203996072989,Healthy
30.2734375,F3,3.53772073006622e-13,-12.451276453556948,Healthy
30.517578125,F3,3.065129222526718e-13,-12.513551211374836,Healthy
30.76171875,F3,3.3886230084864697e-13,-12.469976744659556,Healthy
31.005859375,F3,3.5448339706108945e-13,-12.450404101055272,Healthy
31.25,F3,3.542095535965668e-13,-12.450739729373169,Healthy
31.494140625,F3,3.445546209360546e-13,-12.462741921243206,Healthy
31.73828125,F3,3.587954989987393e-13,-12.4451530137112,Healthy
31.982421875,F3,3.5881374727276054e-13,-12.445130926134278,Healthy
32.2265625,F3,3.536712170157495e-13,-12.4514002831309,Healthy
32.470703125,F3,3.1975150703431453e-13,-12.495187399952844,Healthy
32.71484375,F3,3.3966314072065254e-13,-12.468951578976766,Healthy
32.958984375,F3,2.963592912272213e-13,-12.52818145254692,Healthy
33.203125,F3,2.7637296632040056e-13,-12.55850444014033,Healthy
33.447265625,F3,3.020936446091688e-13,-12.519858411238475,Healthy
33.69140625,F3,3.407370743975317e-13,-12.46758060981258,Healthy
33.935546875,F3,3.074739278316663e-13,-12.512191704210158,Healthy
34.1796875,F3,3.0188947397129694e-13,-12.520152029328267,Healthy
34.423828125,F3,2.872027451076902e-13,-12.541811413387173,Healthy
34.66796875,F3,2.805550309674728e-13,-12.551981939037438,Healthy
34.912109375,F3,3.063448642977676e-13,-12.513789395977811,Healthy
35.15625,F3,2.683463331951469e-13,-12.57130433473131,Healthy
35.400390625,F3,2.733381994754037e-13,-12.563299670678004,Healthy
35.64453125,F3,2.556327748029091e-13,-12.592383465836246,Healthy
35.888671875,F3,2.631925500865446e-13,-12.579726407999171,Healthy
36.1328125,F3,2.950315640127085e-13,-12.530131518451537,Healthy
36.376953125,F3,3.398632577882582e-13,-12.468695783938047,Healthy
36.62109375,F3,3.017843002370614e-13,-12.520303357329691,Healthy
36.865234375,F3,2.849021926598128e-13,-12.54530420833724,Healthy
37.109375,F3,2.7406218750636016e-13,-12.562150880148724,Healthy
37.353515625,F3,2.716817435540265e-13,-12.565939544284111,Healthy
37.59765625,F3,2.4914503623988204e-13,-12.603547760931628,Healthy
37.841796875,F3,2.6318792288007137e-13,-12.579734043427694,Healthy
38.0859375,F3,2.9796584935056146e-13,-12.52583350870397,Healthy
38.330078125,F3,2.779393920149573e-13,-12.556049896827016,Healthy
38.57421875,F3,2.6459525895415454e-13,-12.57741794181328,Healthy
38.818359375,F3,2.804458976396752e-13,-12.552150908464172,Healthy
39.0625,F3,2.5400584862046254e-13,-12.595156283402304,Healthy
39.306640625,F3,2.227475446854872e-13,-12.652187074431026,Healthy
39.55078125,F3,2.566383243315237e-13,-12.590678489025406,Healthy
39.794921875,F3,2.689500258941979e-13,-12.570328409568765,Healthy
0.0,F4,3.0728516560768798e-09,-8.51245840508768,Healthy
0.244140625,F4,2.7489494636237043e-08,-7.560833244103822,Healthy
0.48828125,F4,5.448976663994897e-09,-8.263685052018802,Healthy
0.732421875,F4,1.2588628484022066e-09,-8.90002158317785,Healthy
0.9765625,F4,6.479724220780215e-10,-9.188443477453797,Healthy
1.220703125,F4,4.755708302065842e-10,-9.322784791288049,Healthy
1.46484375,F4,3.9400840054817515e-10,-9.404494518598728,Healthy
1.708984375,F4,2.776969370059936e-10,-9.556428910486442,Healthy
1.953125,F4,1.706850196655538e-10,-9.767804593484422,Healthy
2.197265625,F4,1.5398911862294163e-10,-9.812509966754288,Healthy
2.44140625,F4,1.444626994986151e-10,-9.840244273966944,Healthy
2.685546875,F4,1.5032347729844688e-10,-9.822973186645818,Healthy
2.9296875,F4,1.3577714358641448e-10,-9.867173332041853,Healthy
3.173828125,F4,1.0757536923306227e-10,-9.96828715460533,Healthy
3.41796875,F4,7.898943919407186e-11,-10.102430969549186,Healthy
3.662109375,F4,8.086686906036998e-11,-10.092229371234962,Healthy
3.90625,F4,6.539556041422418e-11,-10.184451734138271,Healthy
4.150390625,F4,6.074322094825077e-11,-10.21650218306372,Healthy
4.39453125,F4,4.856517418567304e-11,-10.313675049268536,Healthy
4.638671875,F4,3.9567544100278766e-11,-10.40266090492217,Healthy
4.8828125,F4,3.851703027774787e-11,-10.414347205028964,Healthy
5.126953125,F4,3.88139498623211e-11,-10.411012159472708,Healthy
5.37109375,F4,3.749322032146128e-11,-10.426047256090136,Healthy
5.615234375,F4,3.0438190310418824e-11,-10.51658117192651,Healthy
5.859375,F4,2.2068970005195968e-11,-10.65621793559676,Healthy
6.103515625,F4,2.302309551150832e-11,-10.637836284824983,Healthy
6.34765625,F4,2.5131918493143988e-11,-10.599774357440708,Healthy
6.591796875,F4,1.9588414199163445e-11,-10.708000721352349,Healthy
6.8359375,F4,1.5883896289494184e-11,-10.799042957231892,Healthy
7.080078125,F4,1.5285074000574884e-11,-10.815732454356043,Healthy
7.32421875,F4,1.6512418302450093e-11,-10.78218931810613,Healthy
7.568359375,F4,1.602515429596971e-11,-10.795197780244989,Healthy
7.8125,F4,1.328453470260436e-11,-10.876653652366254,Healthy
8.056640625,F4,1.2065211680642764e-11,-10.918465054117515,Healthy
8.30078125,F4,1.1519596986227744e-11,-10.938562714464808,Healthy
8.544921875,F4,1.0447283852119936e-11,-10.98099660537722,Healthy
8.7890625,F4,1.2522338362930617e-11,-10.902314565431247,Healthy
9.033203125,F4,1.2383843389977179e-11,-10.907144548852624,Healthy
9.27734375,F4,1.1877618610714552e-11,-10.925270623992605,Healthy
9.521484375,F4,1.2853345255539084e-11,-10.890983826655953,Healthy
9.765625,F4,1.1084861043485804e-11,-10.955269746701552,Healthy
10.009765625,F4,9.466394457557759e-12,-11.023815402765612,Healthy
10.25390625,F4,7.440962742142835e-12,-11.128370870025313,Healthy
10.498046875,F4,6.518435676334386e-12,-11.18585661571737,Healthy
10.7421875,F4,6.0188156013025036e-12,-11.220488961969036,Healthy
10.986328125,F4,5.066723475973957e-12,-11.295272797334686,Healthy
11.23046875,F4,4.911763121197512e-12,-11.308762586011316,Healthy
11.474609375,F4,4.0482918380393256e-12,-11.392728187106608,Healthy
11.71875,F4,3.742907027527579e-12,-11.426790960471262,Healthy
11.962890625,F4,3.271789762506149e-12,-11.485214610843297,Healthy
12.20703125,F4,3.370855097113689e-12,-11.472259916086715,Healthy
12.451171875,F4,3.2673723361919098e-12,-11.485801372307645,Healthy
12.6953125,F4,2.9444842943852697e-12,-11.53099075782589,Healthy
12.939453125,F4,2.787522533770547e-12,-11.5547816131805,Healthy
13.18359375,F4,2.703666718191618e-12,-11.56804684504222,Healthy
13.427734375,F4,2.445932093838215e-12,-11.61155560440551,Healthy
13.671875,F4,2.3597006711287496e-12,-11.627143083945905,Healthy
13.916015625,F4,2.220636841587292e-12,-11.653522459277012,Healthy
14.16015625,F4,2.2752967208987597e-12,-11.642961959074537,Healthy
14.404296875,F4,2.243540678397641e-12,-11.649066051718842,Healthy
14.6484375,F4,2.031441641524998e-12,-11.692195649403388,Healthy
14.892578125,F4,2.071333427896268e-12,-11.683749985973789,Healthy
15.13671875,F4,2.133966136495895e-12,-11.670812476593676,Healthy
15.380859375,F4,1.879195227833192e-12,-11.726028099108454,Healthy
15.625,F4,1.8916082829529915e-12,-11.723168792968671,Healthy
15.869140625,F4,2.072505946573291e-12,-11.683504214668998,Healthy
16.11328125,F4,1.879925438394675e-12,-11.72585937538308,Healthy
16.357421875,F4,1.788439916941516e-12,-11.74752564549492,Healthy
16.6015625,F4,1.788888998218138e-12,-11.747416606865253,Healthy
16.845703125,F4,1.5917388090678561e-12,-11.798128194818707,Healthy
17.08984375,F4,1.7467674962851761e-12,-11.757764897993727,Healthy
17.333984375,F4,1.720330947619818e-12,-11.76438799791842,Healthy
17.578125,F4,1.701389579274391e-12,-11.76919623150378,Healthy
17.822265625,F4,1.5927953622199238e-12,-11.79784001752436,Healthy
18.06640625,F4,1.6042667999442228e-12,-11.79472340406428,Healthy
18.310546875,F4,1.687128713105109e-12,-11.772851783291772,Healthy
18.5546875,F4,1.639394310906577e-12,-11.78531657635332,Healthy
18.798828125,F4,1.6210839356258445e-12,-11.790194497899538,Healthy
19.04296875,F4,1.608937963407955e-12,-11.7934607008786,Healthy
19.287109375,F4,1.6594395508838425e-12,-11.780038563198575,Healthy
19.53125,F4,1.50967764431799e-12,-11.821115776044172,Healthy
19.775390625,F4,1.500189703397175e-12,-11.823853819658105,Healthy
20.01953125,F4,1.5612548702984989e-12,-11.806526193844093,Healthy
20.263671875,F4,1.4701973585464432e-12,-11.83262436186783,Healthy
20.5078125,F4,1.2845408442141452e-12,-11.891252082028382,Healthy
20.751953125,F4,1.3634450630446493e-12,-11.865362356290172,Healthy
20.99609375,F4,1.4536812088431165e-12,-11.837530823477056,Healthy
21.240234375,F4,1.3562145495484534e-12,-11.867671600797593,Healthy
21.484375,F4,1.2447430913023394e-12,-11.904920275510504,Healthy
21.728515625,F4,1.263854713029391e-12,-11.89830284769618,Healthy
21.97265625,F4,1.1550552735758622e-12,-11.93739723271156,Healthy
22.216796875,F4,1.2095730293124774e-12,-11.91736790549974,Healthy
22.4609375,F4,1.2296195547936004e-12,-11.910229238813915,Healthy
22.705078125,F4,1.123314402641616e-12,-11.949498672748229,Healthy
22.94921875,F4,1.0153692331055718e-12,-11.993376000370958,Healthy
23.193359375,F4,1.0034547984419997e-12,-11.998502185936186,Healthy
23.4375,F4,1.0434918112434832e-12,-11.981510954692176,Healthy
23.681640625,F4,9.965458205144748e-13,-12.001502727932785,Healthy
23.92578125,F4,9.57350181752812e-13,-12.018929175927372,Healthy
24.169921875,F4,8.980755827504525e-13,-12.046687111227891,Healthy
24.4140625,F4,9.564490339201952e-13,-12.019338167170345,Healthy
24.658203125,F4,9.285902775399269e-13,-12.032175867765329,Healthy
24.90234375,F4,9.73727087369089e-13,-12.011562748519632,Healthy
25.146484375,F4,9.209795941965634e-13,-12.035749992198385,Healthy
25.390625,F4,8.921262432974358e-13,-12.04957368498705,Healthy
25.634765625,F4,8.882456657340223e-13,-12.051466903008226,Healthy
25.87890625,F4,8.205587052442058e-13,-12.085890342762518,Healthy
26.123046875,F4,8.42817346952969e-13,-12.074266534278436,Healthy
26.3671875,F4,9.086094952526421e-13,-12.041622728984876,Healthy
26.611328125,F4,8.5476390679552e-13,-12.068153824611011,Healthy
26.85546875,F4,8.026391439935523e-13,-12.09547966393204,Healthy
27.099609375,F4,7.707281163863017e-13,-12.113098797535734,Healthy
27.34375,F4,6.846917079447592e-13,-12.164504931685244,Healthy
27.587890625,F4,6.86813923583988e-13,-12.16316090909295,Healthy
27.83203125,F4,7.293279298022638e-13,-12.137077154698698,Healthy
28.076171875,F4,7.243368462014569e-13,-12.140059422165072,Healthy
28.3203125,F4,6.934447966501136e-13,-12.158988106277052,Healthy
28.564453125,F4,6.725076847873743e-13,-12.172302748586992,Healthy
28.80859375,F4,6.87850730934038e-13,-12.162505796888205,Healthy
29.052734375,F4,6.192108360560696e-13,-12.208161452198906,Healthy
29.296875,F4,6.577970583719481e-13,-12.181908072987277,Healthy
29.541015625,F4,6.84730014773913e-13,-12.164480634649133,Healthy
29.78515625,F4,6.408645178988573e-13,-12.193233772896056,Healthy
30.029296875,F4,5.867092923556021e-13,-12.231577033333346,Healthy
30.2734375,F4,5.707232206699069e-13,-12.243574457215102,Healthy
30.517578125,F4,5.354601660930452e-13,-12.271272831628472,Healthy
30.76171875,F4,5.272040970419903e-13,-12.27802122338405,Healthy
31.005859375,F4,5.982287804513938e-13,-12.223132697137938,Healthy
31.25,F4,6.039011173418352e-13,-12.21903416685642,Healthy
31.494140625,F4,5.657446970360315e-13,-12.247379508179744,Healthy
31.73828125,F4,4.716488803174522e-13,-12.326381192228183,Healthy
31.982421875,F4,5.209426318341294e-13,-12.283210100212324,Healthy
32.2265625,F4,5.708507553010097e-13,-12.243477419987668,Healthy
32.470703125,F4,4.885303175424061e-13,-12.31110847937037,Healthy
32.71484375,F4,5.104980108743318e-13,-12.292005945776843,Healthy
32.958984375,F4,5.150178816092285e-13,-12.288177691833766,Healthy
33.203125,F4,4.467261104162482e-13,-12.349958662978576,Healthy
33.447265625,F4,5.027633579714529e-13,-12.2986363817631,Healthy
33.69140625,F4,5.336632598184139e-13,-12.272732695280286,Healthy
33.935546875,F4,4.665910601976177e-13,-12.331063586468192,Healthy
34.1796875,F4,4.56889833979233e-13,-12.340188505099997,Healthy
34.423828125,F4,4.2765006782231734e-13,-12.36891145475878,Healthy
34.66796875,F4,4.2779011053638405e-13,-12.368769259477256,Healthy
34.912109375,F4,4.714908461723805e-13,-12.3265267345182,Healthy
35.15625,F4,4.842426083095357e-13,-12.314936999818723,Healthy
35.400390625,F4,4.700515577943516e-13,-12.32785450368653,Healthy
35.64453125,F4,4.146623983903164e-13,-12.38230534469864,Healthy
35.888671875,F4,4.028598861985872e-13,-12.394845974284271,Healthy
36.1328125,F4,4.4112033387190994e-13,-12.355442922532568,Healthy
36.376953125,F4,4.480943132894234e-13,-12.348630567630574,Healthy
36.62109375,F4,4.1497999618814713e-13,-12.381972837636075,Healthy
36.865234375,F4,4.284832548053109e-13,-12.368066145707532,Healthy
37.109375,F4,4.976197022803611e-13,-12.303102432934905,Healthy
37.353515625,F4,4.024924491074005e-13,-12.395242262729033,Healthy
37.59765625,F4,3.916589849436606e-13,-12.40709190597394,Healthy
37.841796875,F4,3.855436586118827e-13,-12.413926435717714,Healthy
38.0859375,F4,4.1205830235557783e-13,-12.385041331054422,Healthy
38.330078125,F4,3.9218764130884933e-13,-12.406506096022486,Healthy
38.57421875,F4,3.650431072771096e-13,-12.437655847469124,Healthy
38.818359375,F4,3.847978658459925e-13,-12.414767345298152,Healthy
39.0625,F4,4.003509540883221e-13,-12.39755913217542,Healthy
39.306640625,F4,3.923837877568422e-13,-12.406288944801762,Healthy
39.55078125,F4,3.7214273830513364e-13,-12.429290451063562,Healthy
39.794921875,F4,3.876389706418965e-13,-12.411572568349978,Healthy
0.0,C3,4.5315778521509526e-10,-9.343750554461918,Healthy
0.244140625,C3,4.463333616974859e-09,-8.350340650108562,Healthy
0.48828125,C3,2.041952863188572e-09,-8.689954287466238,Healthy
0.732421875,C3,9.99636365464266e-10,-9.000157953192657,Healthy
0.9765625,C3,6.042804751443436e-10,-9.21876143797736,Healthy
1.220703125,C3,4.362389041636583e-10,-9.3602756062718,Healthy
1.46484375,C3,3.6433780279647656e-10,-9.43849576509034,Healthy
1.708984375,C3,2.5394563248421943e-10,-9.59525925203922,Healthy
1.953125,C3,1.5953929746285243e-10,-9.797132324712258,Healthy
2.197265625,C3,1.4395026475528735e-10,-9.841787532024838,Healthy
2.44140625,C3,1.3221689525213575e-10,-9.87871304525928,Healthy
2.685546875,C3,1.3505400967928475e-10,-9.869492517320758,Healthy
2.9296875,C3,1.195560630696845e-10,-9.922428394529902,Healthy
3.173828125,C3,8.996156924424829e-11,-10.045942977556397,Healthy
3.41796875,C3,6.5081795030864e-11,-10.186540477227984,Healthy
3.662109375,C3,6.494764474856918e-11,-10.1874365934939,Healthy
3.90625,C3,5.299304004019097e-11,-10.27578116569403,Healthy
4.150390625,C3,4.7310998055498885e-11,-10.32503789013736,Healthy
4.39453125,C3,3.59055702490654e-11,-10.444838171455798,Healthy
4.638671875,C3,2.9029392307532588e-11,-10.537162055461735,Healthy
4.8828125,C3,2.6799230334688503e-11,-10.571877678590525,Healthy
5.126953125,C3,2.7684356562298083e-11,-10.557765565873945,Healthy
5.37109375,C3,2.554112014324436e-11,-10.59276006003414,Healthy
5.615234375,C3,2.0202398357875262e-11,-10.694597069575098,Healthy
5.859375,C3,1.3647191910924308e-11,-10.864956701227593,Healthy
